dataset,dim,random_state,method,metric1,metric2,bcmo_metric1,bcmo_metric2,metric1_difference,metric2_difference
van_havre,19,14,M=512,283.8016357421875,173.46810913085938,255.1491715427858,159.64778289092544,28.65246419940169,13.820326239933934
van_havre,19,14,M=8,300.80499267578125,228.68655395507812,255.1491715427858,159.64778289092544,45.65582113299544,69.03877106415268
van_havre,19,14,R=1,282.8498840332031,173.734619140625,255.1491715427858,159.64778289092544,27.700712490417317,14.086836249699559
van_havre,19,14,R=16,282.3260803222656,173.89390563964844,255.1491715427858,159.64778289092544,27.176908779479817,14.246122748722996
van_havre,19,14,R=256,283.5266418457031,174.1775665283203,255.1491715427858,159.64778289092544,28.377470302917317,14.529783637394871
van_havre,19,14,R=4,283.1247863769531,173.3290557861328,255.1491715427858,159.64778289092544,27.975614834167317,13.681272895207371
van_havre,19,14,R=64,283.6474304199219,174.49627685546875,255.1491715427858,159.64778289092544,28.498258877136067,14.848493964543309
van_havre,19,14,Spline-ETO,388.43505859375,170.84449768066406,255.1491715427858,159.64778289092544,133.2858870509642,11.196714789738621
van_havre,19,14,Spline-QFR,914.02587890625,187.17529296875,255.1491715427858,159.64778289092544,658.8767073634642,27.52751007782456
van_havre,19,14,lambda=0.1,280.6712646484375,519.2201538085938,255.1491715427858,159.64778289092544,25.52209310565169,359.5723709176683
van_havre,19,14,lambda=0.3,281.7914733886719,191.23049926757812,255.1491715427858,159.64778289092544,26.642301845886067,31.582716376652684
van_havre,19,14,lambda=0.5,282.3260803222656,173.89390563964844,255.1491715427858,159.64778289092544,27.176908779479817,14.246122748722996
van_havre,19,14,lambda=0.7,288.7165222167969,172.35183715820312,255.1491715427858,159.64778289092544,33.56735067401107,12.704054267277684
van_havre,19,14,lambda=0.9,331.6250305175781,171.35568237304688,255.1491715427858,159.64778289092544,76.47585897479232,11.707899482121434
van_havre,19,15,ERM,258.67691894684316,1540.076071954397,253.6143911144587,148.49479127564624,5.062527832384461,1391.5812806787508
van_havre,19,15,ERM-NN,257.526739935288,1566.422543491507,253.6143911144587,148.49479127564624,3.912348820829294,1417.9277522158607
van_havre,19,15,LightGBM,273.1105829613866,1289.094274789658,253.6143911144587,148.49479127564624,19.49619184692793,1140.5994835140116
van_havre,19,15,M=128,265.8544006347656,169.6731414794922,253.6143911144587,148.49479127564624,12.240009520306927,21.17835020384595
van_havre,19,15,M=2048,265.9000549316406,169.6389923095703,253.6143911144587,148.49479127564624,12.285663817181927,21.144201033924077
van_havre,19,15,M=32,260.9933166503906,187.65496826171875,253.6143911144587,148.49479127564624,7.378925535931927,39.160176986072514
van_havre,19,15,M=512,266.10174560546875,168.96920776367188,253.6143911144587,148.49479127564624,12.487354491010052,20.47441648802564
van_havre,19,15,M=8,259.7478942871094,212.6403656005859,253.6143911144587,148.49479127564624,6.133503172650677,64.14557432493967
van_havre,19,15,R=1,265.909423828125,175.24903869628906,253.6143911144587,148.49479127564624,12.295032713666302,26.754247420642827
van_havre,19,15,R=16,265.8544006347656,169.6731414794922,253.6143911144587,148.49479127564624,12.240009520306927,21.17835020384595
van_havre,19,15,R=256,265.9474792480469,170.25579833984375,253.6143911144587,148.49479127564624,12.333088133588177,21.761007064197514
van_havre,19,15,R=4,265.81005859375,169.12521362304688,253.6143911144587,148.49479127564624,12.195667479291302,20.63042234740064
van_havre,19,15,R=64,266.0060119628906,174.85330200195312,253.6143911144587,148.49479127564624,12.391620848431927,26.35851072630689
van_havre,19,15,Spline-ETO,310.6451416015625,165.29771423339844,253.6143911144587,148.49479127564624,57.0307504871038,16.8029229577522
van_havre,19,15,Spline-QFR,303.9411926269531,184.81549072265625,253.6143911144587,148.49479127564624,50.32680151249443,36.320699447010014
van_havre,19,15,lambda=0.1,260.8419189453125,979.5791625976562,253.6143911144587,148.49479127564624,7.227527830853802,831.08437132201
van_havre,19,15,lambda=0.3,263.94439697265625,219.29861450195312,253.6143911144587,148.49479127564624,10.330005858197552,70.80382322630689
van_havre,19,15,lambda=0.5,265.8544006347656,169.6731414794922,253.6143911144587,148.49479127564624,12.240009520306927,21.17835020384595
van_havre,19,15,lambda=0.7,268.9002380371094,167.04771423339844,253.6143911144587,148.49479127564624,15.285846922650677,18.5529229577522
van_havre,19,15,lambda=0.9,283.3804016113281,165.6162872314453,253.6143911144587,148.49479127564624,29.766010496869427,17.121495955799077
van_havre,19,18,ERM,263.0238863594181,1225.645053407554,259.8265362222313,144.89866877468134,3.1973501371867883,1080.7463846328728
van_havre,19,18,ERM-NN,262.0061180929095,1228.3768571444125,259.8265362222313,144.89866877468134,2.1795818706781915,1083.4781883697312
van_havre,19,18,LightGBM,312.7151200784315,924.8938183317867,259.8265362222313,144.89866877468134,52.88858385620017,779.9951495571054
van_havre,19,18,M=128,291.2957458496094,157.85183715820312,259.8265362222313,144.89866877468134,31.469209627378063,12.953168383521785
van_havre,19,18,M=2048,291.70220947265625,157.61561584472656,259.8265362222313,144.89866877468134,31.87567325042494,12.716947070045222
van_havre,19,18,M=32,290.4647216796875,218.6996154785156,259.8265362222313,144.89866877468134,30.63818545745619,73.80094670383426
van_havre,19,18,M=512,291.49127197265625,157.63426208496094,259.8265362222313,144.89866877468134,31.66473575042494,12.735593310279597
van_havre,19,18,M=8,288.8390197753906,243.0534515380859,259.8265362222313,144.89866877468134,29.012483553159313,98.15478276340457
van_havre,19,18,R=1,291.4490661621094,158.00726318359375,259.8265362222313,144.89866877468134,31.622529939878063,13.10859440891241
van_havre,19,18,R=16,291.2957458496094,157.85183715820312,259.8265362222313,144.89866877468134,31.469209627378063,12.953168383521785
van_havre,19,18,R=256,291.49566650390625,158.13351440429688,259.8265362222313,144.89866877468134,31.66913028167494,13.234845629615535
van_havre,19,18,R=4,291.376220703125,157.82244873046875,259.8265362222313,144.89866877468134,31.54968448089369,12.92377995578741
van_havre,19,18,R=64,291.3786926269531,158.71282958984375,259.8265362222313,144.89866877468134,31.552156404721813,13.81416081516241
van_havre,19,18,Spline-ETO,359.2117919921875,155.3712615966797,259.8265362222313,144.89866877468134,99.38525576995619,10.472592821998347
van_havre,19,18,Spline-QFR,365.0079345703125,163.7027587890625,259.8265362222313,144.89866877468134,105.18139834808119,18.80409001438116
van_havre,19,18,lambda=0.1,289.9388122558594,187.7470703125,259.8265362222313,144.89866877468134,30.112276033628063,42.84840153781866
van_havre,19,18,lambda=0.3,290.4673767089844,162.4583282470703,259.8265362222313,144.89866877468134,30.640840486753063,17.559659472388972
van_havre,19,18,lambda=0.5,291.2957458496094,157.85183715820312,259.8265362222313,144.89866877468134,31.469209627378063,12.953168383521785
van_havre,19,18,lambda=0.7,294.0568542480469,156.8770294189453,259.8265362222313,144.89866877468134,34.23031802581556,11.978360644263972
van_havre,19,18,lambda=0.9,331.5072021484375,155.45484924316406,259.8265362222313,144.89866877468134,71.68066592620619,10.556180468482722
van_havre,19,29,ERM,269.26548456123317,1140.197908091484,256.9105440810733,145.3557382978706,12.354940480159883,994.8421697936133
van_havre,19,29,ERM-NN,259.41423127758105,1229.0134862281348,256.9105440810733,145.3557382978706,2.5036871965077694,1083.6577479302641
van_havre,19,29,LightGBM,320.18658903675373,829.0238449181494,256.9105440810733,145.3557382978706,63.27604495568045,683.6681066202788
van_havre,19,29,M=128,288.7604675292969,172.3188018798828,256.9105440810733,145.3557382978706,31.849923448223592,26.96306358201221
van_havre,19,29,M=2048,303.8780517578125,170.21685791015625,256.9105440810733,145.3557382978706,46.96750767673922,24.86111961228565
van_havre,19,29,M=32,290.1933898925781,180.99668884277344,256.9105440810733,145.3557382978706,33.28284581150484,35.640950544902836
van_havre,19,29,M=512,289.7527160644531,173.12583923339844,256.9105440810733,145.3557382978706,32.84217198337984,27.770100935527836
van_havre,19,29,M=8,283.4186096191406,234.57745361328125,256.9105440810733,145.3557382978706,26.508065538067342,89.22171531541065
van_havre,19,29,R=1,288.7942199707031,173.28665161132812,256.9105440810733,145.3557382978706,31.883675889629842,27.930913313457523
van_havre,19,29,R=16,288.7604675292969,172.3188018798828,256.9105440810733,145.3557382978706,31.849923448223592,26.96306358201221
van_havre,19,29,R=256,288.984130859375,175.18603515625,256.9105440810733,145.3557382978706,32.07358677830172,29.8302968583794
van_havre,19,29,R=4,288.7070617675781,174.9411163330078,256.9105440810733,145.3557382978706,31.796517686504842,29.58537803513721
van_havre,19,29,R=64,288.9371337890625,173.11343383789062,256.9105440810733,145.3557382978706,32.02658970798922,27.757695540020023
van_havre,19,29,Spline-ETO,359.4861755371094,158.06790161132812,256.9105440810733,145.3557382978706,102.57563145603609,12.712163313457523
van_havre,19,29,Spline-QFR,1428.7542724609375,168.16473388671875,256.9105440810733,145.3557382978706,1171.8437283798642,22.80899558884815
van_havre,19,29,lambda=0.1,281.8813171386719,973.93701171875,256.9105440810733,145.3557382978706,24.970773057598592,828.5812734208794
van_havre,19,29,lambda=0.3,283.91412353515625,231.7908477783203,256.9105440810733,145.3557382978706,27.003579454082967,86.43510948044971
van_havre,19,29,lambda=0.5,288.7604675292969,172.3188018798828,256.9105440810733,145.3557382978706,31.849923448223592,26.96306358201221
van_havre,19,29,lambda=0.7,321.3601989746094,158.9884490966797,256.9105440810733,145.3557382978706,64.44965489353609,13.632710798809086
van_havre,19,29,lambda=0.9,353.2664489746094,157.56158447265625,256.9105440810733,145.3557382978706,96.35590489353609,12.205846174785648
van_havre,19,32,ERM,260.4494627079648,1209.351078716875,257.04108042697374,152.1397643782951,3.408382280991077,1057.21131433858
van_havre,19,32,ERM-NN,263.7655016909078,1230.6794305036806,257.04108042697374,152.1397643782951,6.724421263934062,1078.5396661253856
van_havre,19,32,LightGBM,291.0220077326221,1010.5845036592412,257.04108042697374,152.1397643782951,33.98092730564838,858.4447392809461
van_havre,19,32,M=128,290.1590270996094,164.78880310058594,257.04108042697374,152.1397643782951,33.11794667263564,12.64903872229084
van_havre,19,32,M=2048,290.4244079589844,165.7852325439453,257.04108042697374,152.1397643782951,33.38332753201064,13.645468165650215
van_havre,19,32,M=32,290.5345153808594,174.40676879882812,257.04108042697374,152.1397643782951,33.49343495388564,22.267004420533027
van_havre,19,32,M=512,290.06103515625,165.0114288330078,257.04108042697374,152.1397643782951,33.019954729276265,12.871664454712715
van_havre,19,32,M=8,290.06646728515625,226.01014709472656,257.04108042697374,152.1397643782951,33.025386858182515,73.87038271643146
van_havre,19,32,R=1,290.4045715332031,165.5683135986328,257.04108042697374,152.1397643782951,33.36349110622939,13.428549220337715
van_havre,19,32,R=16,290.1590270996094,164.78880310058594,257.04108042697374,152.1397643782951,33.11794667263564,12.64903872229084
van_havre,19,32,R=256,290.57684326171875,165.9130096435547,257.04108042697374,152.1397643782951,33.535762834745015,13.77324526525959
van_havre,19,32,R=4,290.48431396484375,165.65399169921875,257.04108042697374,152.1397643782951,33.443233537870015,13.514227320923652
van_havre,19,32,R=64,290.41400146484375,165.7230224609375,257.04108042697374,152.1397643782951,33.372921037870015,13.583258082642402
van_havre,19,32,Spline-ETO,333.55517578125,161.51132202148438,257.04108042697374,152.1397643782951,76.51409535427626,9.371557643189277
van_havre,19,32,Spline-QFR,321.585693359375,171.15562438964844,257.04108042697374,152.1397643782951,64.54461293240126,19.01586001135334
van_havre,19,32,lambda=0.1,284.7645263671875,204.1599273681641,257.04108042697374,152.1397643782951,27.723445940213765,52.02016298986899
van_havre,19,32,lambda=0.3,287.1897277832031,168.01039123535156,257.04108042697374,152.1397643782951,30.14864735622939,15.870626857056465
van_havre,19,32,lambda=0.5,290.1590270996094,164.78880310058594,257.04108042697374,152.1397643782951,33.11794667263564,12.64903872229084
van_havre,19,32,lambda=0.7,296.0359191894531,163.79043579101562,257.04108042697374,152.1397643782951,38.99483876247939,11.650671412720527
van_havre,19,32,lambda=0.9,310.7772521972656,162.6286163330078,257.04108042697374,152.1397643782951,53.73617177029189,10.488851954712715
van_havre,19,36,ERM,261.40395968964225,1183.7479514278218,255.81678226263875,142.3718291853386,5.587177427003496,1041.3761222424832
van_havre,19,36,ERM-NN,259.1874678149408,1212.7617600893911,255.81678226263875,142.3718291853386,3.3706855523020636,1070.3899309040526
van_havre,19,36,LightGBM,278.95707084403153,964.1408568872858,255.81678226263875,142.3718291853386,23.14028858139278,821.7690277019473
van_havre,19,36,M=128,273.135009765625,155.51266479492188,255.81678226263875,142.3718291853386,17.318227502986247,13.140835609583263
van_havre,19,36,M=2048,273.03863525390625,154.6741485595703,255.81678226263875,142.3718291853386,17.221852991267497,12.3023193742317
van_havre,19,36,M=32,271.86431884765625,216.9715118408203,255.81678226263875,142.3718291853386,16.047536585017497,74.5996826554817
van_havre,19,36,M=512,273.099365234375,154.62469482421875,255.81678226263875,142.3718291853386,17.282582971736247,12.252865638880138
van_havre,19,36,M=8,270.6116943359375,295.4545593261719,255.81678226263875,142.3718291853386,14.794912073298747,153.08273014083326
van_havre,19,36,R=1,273.01104736328125,155.74217224121094,255.81678226263875,142.3718291853386,17.194265100642497,13.370343055872326
van_havre,19,36,R=16,273.135009765625,155.51266479492188,255.81678226263875,142.3718291853386,17.318227502986247,13.140835609583263
van_havre,19,36,R=256,273.0374450683594,155.93382263183594,255.81678226263875,142.3718291853386,17.22066280572062,13.561993446497326
van_havre,19,36,R=4,273.0832214355469,155.34994506835938,255.81678226263875,142.3718291853386,17.26643917290812,12.978115883020763
van_havre,19,36,R=64,273.2282409667969,154.80714416503906,255.81678226263875,142.3718291853386,17.41145870415812,12.43531497970045
van_havre,19,36,Spline-ETO,371.1170349121094,153.5117950439453,255.81678226263875,142.3718291853386,115.30025264947062,11.1399658586067
van_havre,19,36,Spline-QFR,543.0177001953125,161.9420928955078,255.81678226263875,142.3718291853386,287.20091793267375,19.5702637101692
van_havre,19,36,lambda=0.1,271.5369873046875,586.1710205078125,255.81678226263875,142.3718291853386,15.720205042048747,443.7991913224739
van_havre,19,36,lambda=0.3,272.1831970214844,193.47035217285156,255.81678226263875,142.3718291853386,16.36641475884562,51.09852298751295
van_havre,19,36,lambda=0.5,273.135009765625,155.51266479492188,255.81678226263875,142.3718291853386,17.318227502986247,13.140835609583263
van_havre,19,36,lambda=0.7,274.39068603515625,153.3801727294922,255.81678226263875,142.3718291853386,18.573903772517497,11.008343544153576
van_havre,19,36,lambda=0.9,297.327392578125,153.0513153076172,255.81678226263875,142.3718291853386,41.51061031548625,10.679486122278576
van_havre,19,82,ERM,266.3702094276043,1145.1021090291013,256.20789603506427,177.65735476917803,10.162313392540057,967.4447542599232
van_havre,19,82,ERM-NN,264.3721341333357,1176.8028537987743,256.20789603506427,177.65735476917803,8.164238098271426,999.1454990295963
van_havre,19,82,LightGBM,289.37085228650676,970.0867839693888,256.20789603506427,177.65735476917803,33.162956251442495,792.4294292002107
van_havre,19,82,M=128,283.10400390625,191.50799560546875,256.20789603506427,177.65735476917803,26.896107871185734,13.850640836290722
van_havre,19,82,M=2048,283.07489013671875,191.7061462402344,256.20789603506427,177.65735476917803,26.866994101654484,14.048791471056376
van_havre,19,82,M=32,283.6071472167969,216.69854736328125,256.20789603506427,177.65735476917803,27.39925118173261,39.04119259410322
van_havre,19,82,M=512,283.0877685546875,188.93353271484375,256.20789603506427,177.65735476917803,26.879872519623234,11.276177945665722
van_havre,19,82,M=8,283.27947998046875,252.9923858642578,256.20789603506427,177.65735476917803,27.071583945404484,75.33503109507978
van_havre,19,82,R=1,283.6607666015625,211.28598022460935,256.20789603506427,177.65735476917803,27.452870566498234,33.62862545543132
van_havre,19,82,R=16,283.10400390625,191.50799560546875,256.20789603506427,177.65735476917803,26.896107871185734,13.850640836290722
van_havre,19,82,R=256,283.1883239746094,190.54539489746097,256.20789603506427,177.65735476917803,26.98042793954511,12.888040128282938
van_havre,19,82,R=4,283.0498962402344,191.31854248046875,256.20789603506427,177.65735476917803,26.84200020517011,13.661187711290722
van_havre,19,82,R=64,282.81561279296875,190.44078063964844,256.20789603506427,177.65735476917803,26.607716757904484,12.78342587047041
van_havre,19,82,Spline-ETO,359.3736572265625,187.1766815185547,256.20789603506427,177.65735476917803,103.16576119149823,9.51932674937666
van_havre,19,82,Spline-QFR,360.9779968261719,190.7990875244141,256.20789603506427,177.65735476917803,104.77010079110761,13.141732755236063
van_havre,19,82,lambda=0.1,281.3816833496094,534.8645629882812,256.20789603506427,177.65735476917803,25.17378731454511,357.2072082191032
van_havre,19,82,lambda=0.3,282.3793029785156,214.6593780517578,256.20789603506427,177.65735476917803,26.17140694345136,37.002023282579785
van_havre,19,82,lambda=0.5,283.10400390625,191.50799560546875,256.20789603506427,177.65735476917803,26.896107871185734,13.850640836290722
van_havre,19,82,lambda=0.7,286.0431213378906,193.41111755371097,256.20789603506427,177.65735476917803,29.83522530282636,15.753762784532938
van_havre,19,82,lambda=0.9,310.7212219238281,187.4457550048828,256.20789603506427,177.65735476917803,54.51332588876386,9.788400235704785
van_havre,19,87,ERM,261.5156026019516,1263.3813908331786,257.0879784327883,155.15675617834677,4.427624169163323,1108.2246346548318
van_havre,19,87,ERM-NN,261.7248005450572,1305.0648385991046,257.0879784327883,155.15675617834677,4.636822112268874,1149.9080824207579
van_havre,19,87,LightGBM,276.48858070653824,1025.263256718728,257.0879784327883,155.15675617834677,19.40060227374994,870.1065005403811
van_havre,19,87,M=128,275.34515380859375,179.11459350585938,257.0879784327883,155.15675617834677,18.257175375805446,23.957837327512607
van_havre,19,87,M=2048,275.8183898925781,169.67074584960938,257.0879784327883,155.15675617834677,18.73041145978982,14.513989671262607
van_havre,19,87,M=32,275.1929626464844,196.4475250244141,257.0879784327883,155.15675617834677,18.10498421369607,41.29076884606732
van_havre,19,87,M=512,275.6293029785156,171.99530029296875,257.0879784327883,155.15675617834677,18.54132454572732,16.838544114621982
van_havre,19,87,M=8,275.06842041015625,221.3909454345703,257.0879784327883,155.15675617834677,17.980441977367946,66.23418925622354
van_havre,19,87,R=1,275.4684753417969,175.20562744140625,257.0879784327883,155.15675617834677,18.38049690900857,20.048871263059482
van_havre,19,87,R=16,275.34515380859375,179.11459350585938,257.0879784327883,155.15675617834677,18.257175375805446,23.957837327512607
van_havre,19,87,R=256,275.26104736328125,182.9483184814453,257.0879784327883,155.15675617834677,18.173068930492946,27.791562303098544
van_havre,19,87,R=4,275.4653015136719,175.4898681640625,257.0879784327883,155.15675617834677,18.37732308088357,20.333111985715732
van_havre,19,87,R=64,275.4300537109375,177.0376434326172,257.0879784327883,155.15675617834677,18.342075278149196,21.88088725427042
van_havre,19,87,Spline-ETO,344.9438171386719,164.30657958984375,257.0879784327883,155.15675617834677,87.85583870588357,9.149823411496982
van_havre,19,87,Spline-QFR,324.60601806640625,172.59957885742188,257.0879784327883,155.15675617834677,67.51803963361795,17.442822679075107
van_havre,19,87,lambda=0.1,274.4111022949219,207.04249572753903,257.0879784327883,155.15675617834677,17.32312386213357,51.885739549192266
van_havre,19,87,lambda=0.3,274.6928405761719,193.09271240234375,257.0879784327883,155.15675617834677,17.60486214338357,37.93595622399698
van_havre,19,87,lambda=0.5,275.34515380859375,179.11459350585938,257.0879784327883,155.15675617834677,18.257175375805446,23.957837327512607
van_havre,19,87,lambda=0.7,276.39453125,172.0772247314453,257.0879784327883,155.15675617834677,19.306552817211696,16.920468553098544
van_havre,19,87,lambda=0.9,288.3671569824219,164.92030334472656,257.0879784327883,155.15675617834677,31.27917854963357,9.763547166379794
van_havre,19,95,ERM,263.3681950587842,1156.689459312301,258.2477038714899,177.1724004787455,5.120491187294306,979.5170588335557
van_havre,19,95,ERM-NN,265.8632456313142,1177.530874401436,258.2477038714899,177.1724004787455,7.615541759824339,1000.3584739226906
van_havre,19,95,LightGBM,337.63659816671355,861.4967734262641,258.2477038714899,177.1724004787455,79.38889429522368,684.3243729475187
van_havre,19,95,M=128,301.64892578125,187.49972534179688,258.2477038714899,177.1724004787455,43.401221909760125,10.327324863051388
van_havre,19,95,M=2048,302.20306396484375,186.65090942382812,258.2477038714899,177.1724004787455,43.955360093353875,9.478508945082638
van_havre,19,95,M=32,300.8793029785156,190.8265380859375,258.2477038714899,177.1724004787455,42.63159910702575,13.654137607192013
van_havre,19,95,M=512,301.74713134765625,187.4741668701172,258.2477038714899,177.1724004787455,43.499427476166375,10.3017663913717
van_havre,19,95,M=8,300.466064453125,231.81985473632812,258.2477038714899,177.1724004787455,42.218360581635125,54.64745425758264
van_havre,19,95,R=1,301.36029052734375,188.39537048339844,258.2477038714899,177.1724004787455,43.112586655853875,11.22297000465295
van_havre,19,95,R=16,301.64892578125,187.49972534179688,258.2477038714899,177.1724004787455,43.401221909760125,10.327324863051388
van_havre,19,95,R=256,301.5331115722656,187.846923828125,258.2477038714899,177.1724004787455,43.28540770077575,10.674523349379513
van_havre,19,95,R=4,301.5485534667969,187.8859100341797,258.2477038714899,177.1724004787455,43.300849595307,10.7135095554342
van_havre,19,95,R=64,301.5569152832031,187.5791015625,258.2477038714899,177.1724004787455,43.30921141171325,10.406701083754513
van_havre,19,95,Spline-ETO,389.6396179199219,185.0660858154297,258.2477038714899,177.1724004787455,131.391914048432,7.8936853366842
van_havre,19,95,Spline-QFR,368.50091552734375,186.66261291503903,258.2477038714899,177.1724004787455,110.25321165585387,9.490212436293547
van_havre,19,95,lambda=0.1,300.63140869140625,240.33892822265625,258.2477038714899,177.1724004787455,42.383704819916375,63.16652774391076
van_havre,19,95,lambda=0.3,300.9249572753906,194.9627990722656,258.2477038714899,177.1724004787455,42.67725340390075,17.79039859352011
van_havre,19,95,lambda=0.5,301.64892578125,187.49972534179688,258.2477038714899,177.1724004787455,43.401221909760125,10.327324863051388
van_havre,19,95,lambda=0.7,302.5957336425781,186.87779235839844,258.2477038714899,177.1724004787455,44.34802977108825,9.70539187965295
van_havre,19,95,lambda=0.9,314.51568603515625,184.97732543945312,258.2477038714899,177.1724004787455,56.267982163666375,7.804924960707638
van_havre,24,4,ERM,261.0987497300629,1391.587337166222,252.99589564334784,142.7318558381397,8.102854086715041,1248.8554813280823
van_havre,24,4,ERM-NN,259.3651823333246,1395.9334222007467,252.99589564334784,142.7318558381397,6.369286689976747,1253.201566362607
van_havre,24,4,LightGBM,270.2190494526925,1193.3591116347295,252.99589564334784,142.7318558381397,17.223153809344666,1050.62725579659
van_havre,24,4,M=128,273.95526123046875,157.57833862304688,252.99589564334784,142.7318558381397,20.959365587120914,14.846482784907181
van_havre,24,4,M=2048,274.1244201660156,156.66932678222656,252.99589564334784,142.7318558381397,21.12852452266779,13.937470944086868
van_havre,24,4,M=32,273.4518737792969,209.4618377685547,252.99589564334784,142.7318558381397,20.45597813594904,66.729981930415
van_havre,24,4,M=512,274.0375061035156,156.9290008544922,252.99589564334784,142.7318558381397,21.04161046016779,14.197145016352493
van_havre,24,4,M=8,273.4944763183594,253.39520263671875,252.99589564334784,142.7318558381397,20.49858067501154,110.66334679857906
van_havre,24,4,R=1,273.9786682128906,157.3851776123047,252.99589564334784,142.7318558381397,20.98277256954279,14.653321774164993
van_havre,24,4,R=16,273.95526123046875,157.57833862304688,252.99589564334784,142.7318558381397,20.959365587120914,14.846482784907181
van_havre,24,4,R=256,273.9516906738281,157.5309600830078,252.99589564334784,142.7318558381397,20.95579503048029,14.799104244868118
van_havre,24,4,R=4,273.95550537109375,157.38739013671875,252.99589564334784,142.7318558381397,20.959609727745914,14.655534298579056
van_havre,24,4,R=64,273.950927734375,157.31198120117188,252.99589564334784,142.7318558381397,20.955032091027164,14.580125363032181
van_havre,24,4,Spline-ETO,295.0353088378906,152.60198974609375,252.99589564334784,142.7318558381397,42.03941319454279,9.870133907954056
van_havre,24,4,Spline-QFR,288.5341491699219,173.25778198242188,252.99589564334784,142.7318558381397,35.53825352657404,30.52592614428218
van_havre,24,4,lambda=0.1,273.2720642089844,190.77377319335935,252.99589564334784,142.7318558381397,20.27616856563654,48.04191735521965
van_havre,24,4,lambda=0.3,273.5869140625,163.62088012695312,252.99589564334784,142.7318558381397,20.591018419152164,20.88902428881343
van_havre,24,4,lambda=0.5,273.95526123046875,157.57833862304688,252.99589564334784,142.7318558381397,20.959365587120914,14.846482784907181
van_havre,24,4,lambda=0.7,274.6515808105469,154.7968292236328,252.99589564334784,142.7318558381397,21.65568516719904,12.064973385493118
van_havre,24,4,lambda=0.9,284.542724609375,153.23516845703125,252.99589564334784,142.7318558381397,31.546828966027164,10.503312618891556
van_havre,24,14,ERM,265.2684517259506,1258.4195931298343,259.6952108505742,159.48486559967176,5.5732408753764275,1098.9347275301625
van_havre,24,14,ERM-NN,270.07334074655205,1267.251199332202,259.6952108505742,159.48486559967176,10.37812989597785,1107.7663337325303
van_havre,24,14,LightGBM,331.53551273533384,957.4764920617648,259.6952108505742,159.48486559967176,71.84030188475964,797.9916264620931
van_havre,24,14,M=128,325.15704345703125,171.64183044433594,259.6952108505742,159.48486559967176,65.46183260645705,12.156964844664174
van_havre,24,14,M=2048,325.7400207519531,169.88233947753906,259.6952108505742,159.48486559967176,66.04480990137893,10.397473877867299
van_havre,24,14,M=32,325.75164794921875,187.41165161132812,259.6952108505742,159.48486559967176,66.05643709864455,27.92678601165636
van_havre,24,14,M=512,325.5093994140625,170.47657775878906,259.6952108505742,159.48486559967176,65.8141885634883,10.991712159117299
van_havre,24,14,M=8,325.3687744140625,228.72071838378903,259.6952108505742,159.48486559967176,65.6735635634883,69.23585278411727
van_havre,24,14,R=1,323.7627868652344,173.49301147460938,259.6952108505742,159.48486559967176,64.06757601466018,14.008145874937611
van_havre,24,14,R=16,325.15704345703125,171.64183044433594,259.6952108505742,159.48486559967176,65.46183260645705,12.156964844664174
van_havre,24,14,R=256,325.21771240234375,173.13975524902344,259.6952108505742,159.48486559967176,65.52250155176955,13.654889649351674
van_havre,24,14,R=4,325.0473327636719,172.9214324951172,259.6952108505742,159.48486559967176,65.35212191309768,13.436566895445424
van_havre,24,14,R=64,325.1083679199219,173.00172424316406,259.6952108505742,159.48486559967176,65.41315706934768,13.516858643492299
van_havre,24,14,Spline-ETO,389.7554931640625,168.36952209472656,259.6952108505742,159.48486559967176,130.0602823134883,8.884656495054799
van_havre,24,14,Spline-QFR,385.21533203125,169.65036010742188,259.6952108505742,159.48486559967176,125.5201211806758,10.165494507750111
van_havre,24,14,lambda=0.1,310.2829895019531,203.21717834472656,259.6952108505742,159.48486559967176,50.587778651378926,43.7323127450548
van_havre,24,14,lambda=0.3,318.6878662109375,179.7293701171875,259.6952108505742,159.48486559967176,58.9926553603633,20.244504517515736
van_havre,24,14,lambda=0.5,325.15704345703125,171.64183044433594,259.6952108505742,159.48486559967176,65.46183260645705,12.156964844664174
van_havre,24,14,lambda=0.7,341.0641174316406,170.01559448242188,259.6952108505742,159.48486559967176,81.36890658106643,10.530728882750111
van_havre,24,14,lambda=0.9,374.576416015625,168.61228942871094,259.6952108505742,159.48486559967176,114.8812051650508,9.127423829039174
van_havre,24,15,ERM,262.9287662806223,1502.8187628630667,259.8237613509973,154.17173190790854,3.105004929625011,1348.6470309551582
van_havre,24,15,ERM-NN,267.42572770434396,1542.329168965392,259.8237613509973,154.17173190790854,7.601966353346654,1388.1574370574835
van_havre,24,15,LightGBM,337.61285220292444,1137.3704169510738,259.8237613509973,154.17173190790854,77.78909085192714,983.1986850431653
van_havre,24,15,M=128,314.5096130371094,167.7898406982422,259.8237613509973,154.17173190790854,54.68585168611207,13.61810879033365
van_havre,24,15,M=2048,313.8777770996094,166.67308044433594,259.8237613509973,154.17173190790854,54.05401574861207,12.5013485364274
van_havre,24,15,M=32,311.8226318359375,174.6086883544922,259.8237613509973,154.17173190790854,51.9988704849402,20.43695644658365
van_havre,24,15,M=512,314.8336181640625,166.86256408691406,259.8237613509973,154.17173190790854,55.0098568130652,12.690832179005525
van_havre,24,15,M=8,307.4986877441406,216.9000701904297,259.8237613509973,154.17173190790854,47.67492639314332,62.72833828252115
