dataset,dim,random_state,lambda,method,metric1,metric2,replications,samples_per_replication,final_samples_per_replication,fidelity_weight,smoothing_mu,configured_epochs,epochs_ran,batch_size,steps_ran,optimizer,initial_checkpoint_sha256,ipa_gradient_variance_trace,ipa_gradient_variance_mean_per_parameter,ipa_gradient_std_norm,ipa_gradient_mean_norm,ipa_gradient_relative_variance,ipa_gradient_loss_mean,ipa_gradient_loss_variance,gradient_variance_repeats,gradient_variance_batch_size,gradient_variance_replications,gradient_variance_samples_per_replication,gradient_variance_seed,gradient_parameter_count,weighted_ipa_gradient_variance_trace,ipa_gradient_weight
van_havre,24,95,0.1,rseto_ipa_lambda0.1,297.3778381347656,254.9888916015625,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,034a99a1b5b26fc7df9732d0902f029688a018e153bc371c25ec215c4322a6d6,0.0044205896556377,1.2537122984213056e-07,0.0664875134825706,1.6060330867767334,0.0017138436669483,3.801015257835388,6.843844305746773e-06,8.0,16.0,16.0,137.0,30095.0,35260.0,0.0035806776210665,0.9
van_havre,24,95,0.3,rseto_ipa_lambda0.3,298.92889404296875,193.5207977294922,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,034a99a1b5b26fc7df9732d0902f029688a018e153bc371c25ec215c4322a6d6,0.0224077329039573,6.355001005431404e-07,0.1496921330690384,2.1987874507904053,0.0046348050236701,3.764636516571045,1.0603763387605016e-05,8.0,16.0,16.0,137.0,30095.0,35260.0,0.0109797891229391,0.7
van_havre,24,95,0.5,rseto_ipa_lambda0.5,301.2226867675781,191.1608734130859,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,034a99a1b5b26fc7df9732d0902f029688a018e153bc371c25ec215c4322a6d6,0.055288016796112,1.5680095657444326e-06,0.2351340353488922,2.930210828781128,0.0064392206259071,3.714529871940613,1.2815516259122108e-05,8.0,16.0,16.0,137.0,30095.0,35260.0,0.013822004199028,0.5
van_havre,24,95,0.7,rseto_ipa_lambda0.7,308.1734619140625,190.4457550048828,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,034a99a1b5b26fc7df9732d0902f029688a018e153bc371c25ec215c4322a6d6,12.11387062072754,0.0003435584367252,3.4804985523223877,4.956910133361816,0.4930157959461212,3.5620982348918915,0.0001037313402229,8.0,16.0,16.0,137.0,30095.0,35260.0,1.0902483558654787,0.3
van_havre,24,95,0.9,rseto_ipa_lambda0.9,326.551513671875,190.6306304931641,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,034a99a1b5b26fc7df9732d0902f029688a018e153bc371c25ec215c4322a6d6,20.920734405517575,0.0005933276843279,4.57391881942749,10.127204895019531,0.2039847522974014,3.1585894227027893,0.0012840095983059,8.0,16.0,16.0,137.0,30095.0,35260.0,0.2092073440551757,0.0999999999999999
van_havre,24,36,0.1,rseto_ipa_lambda0.1,285.22125244140625,274.8568420410156,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,4.455353736877441,0.0001263571612071,2.1107709407806396,19.96569061279297,0.011176697909832,19.200542211532593,0.0038304639242596,8.0,16.0,16.0,137.0,30036.0,35260.0,3.608836526870728,0.9
van_havre,24,36,0.3,rseto_ipa_lambda0.3,289.7851257324219,195.8955841064453,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,0.7215527296066284,2.046377630904317e-05,0.8494426012039185,19.914813995361328,0.0018193470314145,20.17957329750061,0.0013849506082286,8.0,16.0,16.0,137.0,30036.0,35260.0,0.3535608375072478,0.7
van_havre,24,36,0.5,rseto_ipa_lambda0.5,295.3609619140625,156.33396911621094,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,9.542052268981934,0.0002706197556108,3.0890212059020996,28.19634056091309,0.0120020741596817,21.325639009475708,0.0036547840748945,8.0,16.0,16.0,137.0,30036.0,35260.0,2.3855130672454834,0.5
van_havre,24,36,0.7,rseto_ipa_lambda0.7,303.077880859375,156.4031219482422,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,12.938215255737305,0.0003669374855235,3.596973180770874,39.539405822753906,0.0082758786156773,22.8644962310791,0.0068834999536712,8.0,16.0,16.0,137.0,30036.0,35260.0,1.1644393730163578,0.3
van_havre,24,36,0.9,rseto_ipa_lambda0.9,317.20172119140625,154.47091674804688,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,1018.5621337890624,0.0288871843367815,31.91492080688477,92.3692626953125,0.1193802803754806,25.50170207023621,0.122731077886978,8.0,16.0,16.0,137.0,30036.0,35260.0,10.18562133789062,0.0999999999999999
van_havre,24,32,0.1,rseto_ipa_lambda0.1,287.4114685058594,196.0328063964844,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,0.0027292636223137,7.740396057442922e-08,0.0522423535585403,2.077709674835205,0.0006322308909147,3.9662948548793793,8.825545006426897e-06,8.0,16.0,16.0,137.0,30032.0,35260.0,0.0022107035340741,0.9
van_havre,24,32,0.3,rseto_ipa_lambda0.3,290.7375793457031,177.43984985351562,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,0.0253770127892494,7.197110676315788e-07,0.1593016386032104,2.1681997776031494,0.0053981123492121,3.89248788356781,1.407916735323462e-05,8.0,16.0,16.0,137.0,30032.0,35260.0,0.0124347362667322,0.7
van_havre,24,32,0.5,rseto_ipa_lambda0.5,293.9270935058594,166.75360107421875,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,0.0606872104108333,1.7211347085321904e-06,0.2463477402925491,2.6550838947296143,0.0086087612435221,3.8144030272960663,2.2408536055300893e-05,8.0,16.0,16.0,137.0,30032.0,35260.0,0.0151718026027083,0.5
van_havre,24,32,0.7,rseto_ipa_lambda0.7,297.5864562988281,164.6085662841797,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,0.1623604148626327,4.604662990459474e-06,0.4029397070407867,4.4293060302734375,0.0082757771015167,3.7053743302822113,6.622747762869656e-05,8.0,16.0,16.0,137.0,30032.0,35260.0,0.0146124373376369,0.3
van_havre,24,32,0.9,rseto_ipa_lambda0.9,315.3803405761719,163.92552185058594,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,5.733095169067383,0.0001625948643777,2.394388198852539,14.250593185424805,0.0282308049499988,3.17456117272377,0.0008257710953774,8.0,16.0,16.0,137.0,30032.0,35260.0,0.0573309516906738,0.0999999999999999
van_havre,24,29,0.1,rseto_ipa_lambda0.1,302.0845642089844,188.829833984375,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,0.0006233628373593,1.7679036901085965e-08,0.0249672345817089,0.9871337413787842,0.000639718491584,4.146964490413666,2.9057496533368976e-06,8.0,16.0,16.0,137.0,30029.0,35260.0,0.000504923898261,0.9
van_havre,24,29,0.3,rseto_ipa_lambda0.3,302.9257507324219,174.80099487304688,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,0.0082996506243944,2.35384305824482e-07,0.0911024212837219,1.194507718086243,0.005816769786179,4.1326780915260315,4.1515068939393785e-06,8.0,16.0,16.0,137.0,30029.0,35260.0,0.0040668288059532,0.7
van_havre,24,29,0.5,rseto_ipa_lambda0.5,304.2437438964844,167.078125,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,0.0407873056828975,1.1567585715965834e-06,0.2019586712121963,1.5919489860534668,0.0160941015928983,4.109914422035217,9.514888574813083e-06,8.0,16.0,16.0,137.0,30029.0,35260.0,0.0101968264207243,0.5
van_havre,24,29,0.7,rseto_ipa_lambda0.7,306.768798828125,164.39662170410156,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,0.2532596588134765,7.182633453339804e-06,0.5032491087913513,2.752979040145874,0.0334164425730705,4.062625348567963,4.236258716819715e-05,8.0,16.0,16.0,137.0,30029.0,35260.0,0.0227933692932128,0.3
van_havre,24,29,0.9,rseto_ipa_lambda0.9,314.4352111816406,160.9263153076172,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,1.5309758186340332,4.341961903264746e-05,1.2373260259628296,10.422581672668455,0.0140934633091092,3.871978640556335,0.0003619744576813,8.0,16.0,16.0,137.0,30029.0,35260.0,0.0153097581863403,0.0999999999999999
van_havre,24,18,0.1,rseto_ipa_lambda0.1,291.1172790527344,161.2217559814453,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,0.0005423763650469,1.5382200402314083e-08,0.0232889745384454,0.6496513485908508,0.0012851093197241,3.858313649892807,2.0157435745967893e-06,8.0,16.0,16.0,137.0,30018.0,35260.0,0.000439324855688,0.9
van_havre,24,18,0.3,rseto_ipa_lambda0.3,291.6061096191406,156.6827850341797,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,0.0019807703793048,5.617613041408732e-08,0.0445058457553386,0.7863274216651917,0.0032035189215093,3.848129004240036,2.561517093673566e-06,8.0,16.0,16.0,137.0,30018.0,35260.0,0.0009705774858593,0.7
van_havre,24,18,0.5,rseto_ipa_lambda0.5,292.1644287109375,155.74758911132812,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,0.0143743939697742,4.07668579782694e-07,0.1198932603001594,1.0102169513702393,0.0140851093456149,3.835370659828186,3.3623427303349932e-06,8.0,16.0,16.0,137.0,30018.0,35260.0,0.0035935984924435,0.5
van_havre,24,18,0.7,rseto_ipa_lambda0.7,293.0474548339844,154.9870147705078,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,0.067115694284439,1.9034513343285653e-06,0.2590669691562652,1.478095531463623,0.0307198502123355,3.813446313142777,8.607280789314181e-06,8.0,16.0,16.0,137.0,30018.0,35260.0,0.0060404124855995,0.3
van_havre,24,18,0.9,rseto_ipa_lambda0.9,294.5948181152344,154.57203674316406,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,0.1592074334621429,4.51524192612851e-06,0.3990080654621124,2.575951099395752,0.0239931978285312,3.7661392092704777,5.3523677085617495e-05,8.0,16.0,16.0,137.0,30018.0,35260.0,0.0015920743346214,0.0999999999999999
van_havre,24,14,0.1,rseto_ipa_lambda0.1,310.2829895019531,203.21717834472656,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.07195945084095,2.0408238015079405e-06,0.2682525813579559,2.41016149520874,0.0123878382146358,3.9782285392284393,1.2097212909623067e-05,8.0,16.0,16.0,137.0,30014.0,35260.0,0.0582871551811695,0.9
van_havre,24,14,0.3,rseto_ipa_lambda0.3,318.6878662109375,179.7293701171875,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.0768027752637863,2.1781841041956795e-06,0.2771331369876861,2.9445059299468994,0.0088583342730999,3.847287744283676,4.061860571218696e-05,8.0,16.0,16.0,137.0,30014.0,35260.0,0.0376333598792552,0.7
van_havre,24,14,0.5,rseto_ipa_lambda0.5,325.15704345703125,171.64183044433594,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.0350101068615913,9.929128736985149e-07,0.1871098726987838,3.51009202003479,0.0028415576089173,3.734722137451172,6.515480973640868e-05,8.0,16.0,16.0,137.0,30014.0,35260.0,0.0087525267153978,0.5
van_havre,24,14,0.7,rseto_ipa_lambda0.7,341.0641174316406,170.01559448242188,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.2407791912555694,6.828678124293219e-06,0.4906925559043884,6.673311233520508,0.0054067485034465,3.457353502511978,0.000141095177825,8.0,16.0,16.0,137.0,30014.0,35260.0,0.0216701272130012,0.3
van_havre,24,14,0.9,rseto_ipa_lambda0.9,374.576416015625,168.61228942871094,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.1506434977054596,4.272362275514752e-06,0.3881281912326813,7.983100891113281,0.0023637805134058,2.9202422201633453,0.0002281457885818,8.0,16.0,16.0,137.0,30014.0,35260.0,0.0015064349770545,0.0999999999999999
van_havre,24,87,0.1,rseto_ipa_lambda0.1,297.0774841308594,272.01336669921875,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,0.0013273917138576,3.7645822459353446e-08,0.0364333875477314,1.3699395656585691,0.0007072880398482,3.569978654384613,1.3806052229321204e-05,8.0,16.0,16.0,137.0,30087.0,35260.0,0.0010751872882246,0.9
van_havre,24,87,0.3,rseto_ipa_lambda0.3,299.1148376464844,193.22129821777344,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,0.4715085625648498,1.3372336070460731e-05,0.6866648197174072,2.1220083236694336,0.1047117561101913,3.524821490049362,6.120279060135252e-05,8.0,16.0,16.0,137.0,30087.0,35260.0,0.2310391956567763,0.7
van_havre,24,87,0.5,rseto_ipa_lambda0.5,304.3518371582031,176.25794982910156,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,0.358508437871933,1.01675677797175e-05,0.5987557172775269,3.576092481613159,0.0280337948352098,3.4235052168369293,8.080123110789015e-05,8.0,16.0,16.0,137.0,30087.0,35260.0,0.0896271094679832,0.5
van_havre,24,87,0.7,rseto_ipa_lambda0.7,319.2198181152344,173.89768981933594,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,1.393368124961853,3.95169627154246e-05,1.1804101467132568,6.066359043121338,0.0378625318408012,3.139466106891632,0.0002937134729847,8.0,16.0,16.0,137.0,30087.0,35260.0,0.1254031312465668,0.3
van_havre,24,87,0.9,rseto_ipa_lambda0.9,346.7523193359375,172.70635986328125,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,0.825761079788208,2.3419202989316545e-05,0.90871399641037,11.576349258422852,0.0061618504114449,2.5102353394031525,0.0009918203698627,8.0,16.0,16.0,137.0,30087.0,35260.0,0.008257610797882,0.0999999999999999
